sample_id,source,mode,channel,angle_deg,value
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,110,0.02625444531440735
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,115,0.026272080838680267
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,120,0.02628364786505699
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,125,0.02622370794415474
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,130,0.0262894369661808
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,135,0.026270341128110886
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,140,0.0262296199798584
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,145,0.02617168053984642
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,150,0.026145631447434425
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,155,0.02612558752298355
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,160,0.026349999010562897
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,R,165,0.02631399966776371
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,0,0.04059453308582306
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,5,0.04058913514018059
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,10,0.04058689624071121
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,15,0.04062986373901367
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,20,0.04052261635661125
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,25,0.04061901196837425
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,30,0.04060034081339836
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,35,0.0406179316341877
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,40,0.04043636471033096
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,45,0.040530938655138016
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,50,0.040394701063632965
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,55,0.040389806032180786
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,60,0.04033061861991882
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,65,0.040299516171216965
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,70,0.04055529832839966
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,75,0.040429409593343735
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,80,0.0403970368206501
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,85,0.04047341272234917
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,90,0.04053288325667381
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,95,0.040524307638406754
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,100,0.040583476424217224
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,105,0.04060466215014458
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,110,0.04063980653882027
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,115,0.04065637290477753
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,120,0.04067787900567055
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,125,0.04062611237168312
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,130,0.04069187119603157
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,135,0.040690191090106964
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,140,0.04061964154243469
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,145,0.040533483028411865
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,150,0.04048260301351547
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,155,0.04047074913978577
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,160,0.04079538956284523
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,G,165,0.040772028267383575
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,0,0.0328814871609211
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,5,0.03287127614021301
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,10,0.032872796058654785
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,15,0.03290732949972153
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,20,0.032818473875522614
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,25,0.03290221840143204
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,30,0.03290202096104622
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,35,0.03290798142552376
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,40,0.03275976702570915
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,45,0.03284939378499985
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,50,0.03273930773139
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,55,0.03272946923971176
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,60,0.0326949879527092
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,65,0.03266392648220062
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,70,0.032882772386074066
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,75,0.0327768512070179
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,80,0.03274702653288841
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,85,0.03281866014003754
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,90,0.03286469355225563
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,95,0.03285982832312584
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,100,0.032899294048547745
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,105,0.032917652279138565
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,110,0.03292563930153847
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,115,0.03294551372528076
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,120,0.032958731055259705
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,125,0.032904088497161865
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,130,0.03297854959964752
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,135,0.032975051552057266
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,140,0.03291783109307289
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,145,0.03283900395035744
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,150,0.03280707448720932
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,155,0.03278549388051033
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,160,0.03304416313767433
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,PPL,B,165,0.0330037884414196
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,0,2.3088925445335917e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,5,2.3337130187428556e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,10,2.4086870325845666e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,15,2.228701487183571e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,20,2.4635102818137966e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,25,2.3860862711444497e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,30,2.4263934392365627e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,35,2.371405207668431e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,40,2.2859321688883938e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,45,2.350631621084176e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,50,2.4076265617622994e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,55,2.386505002505146e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,60,2.4671293431310914e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,65,2.3905928173917346e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,70,2.3359807528322563e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,75,2.506022974557709e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,80,2.4006776584428735e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,85,2.5036890292540193e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,90,2.4181952539947815e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,95,2.4213353754021227e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,100,2.2204025299288332e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,105,2.332447729713749e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,110,2.401572601229418e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,115,2.4490296709700488e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,120,2.2349920982378535e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,125,2.4673010557307862e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,130,2.3950542527018115e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,135,2.1850575649295934e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,140,2.4338938601431437e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,145,2.3844970201025717e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,150,2.1873212972423062e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,155,2.3218763089971617e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,160,2.512852006475441e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,R,165,2.252755621157121e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,0,3.7915538996458054e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,5,3.8044068787712604e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,10,3.896621274179779e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,15,3.7220735976006836e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,20,3.966338044847362e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,25,3.898020804626867e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,30,3.9562561141792685e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,35,3.900673982570879e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,40,3.789672700804658e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,45,3.862281300825998e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,50,3.913869659299962e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,55,3.857683623209596e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,60,3.927698344341479e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,65,3.8174010114744306e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,70,3.765463407034986e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,75,3.920577000826597e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,80,3.801214916165918e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,85,3.9005248254397884e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,90,3.8325521018123254e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,95,3.829793422482908e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,100,3.6351473681861535e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,105,3.750066025531851e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,110,3.824231316684745e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,115,3.888929495587945e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,120,3.685516639961861e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,125,3.944654963561334e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,130,3.906490746885538e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,135,3.700072193169035e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,140,3.940243550459854e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,145,3.872530578519218e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,150,3.6842327972408384e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,155,3.791943163378164e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,160,3.9877351809991524e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,G,165,3.7261892430251464e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,0,3.705669587361626e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,5,3.7479174352483824e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,10,3.8345096982084215e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,15,3.6559875297825783e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,20,3.894791370839812e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,25,3.823032966465689e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,30,3.871630906360224e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,35,3.809896224993281e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,40,3.7021094613010064e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,45,3.7732730561401695e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,50,3.840681893052533e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,55,3.765974906855263e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,60,3.844290768029168e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,65,3.719982487382367e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,70,3.695671694003977e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,75,3.8533493352588266e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,80,3.7291225453373045e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,85,3.833239316008985e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,90,3.771249976125546e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,95,3.767149246414192e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,100,3.573351932573132e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,105,3.685451520141214e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,110,3.7626741686835885e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,115,3.8123936974443495e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,120,3.6026089219376445e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,125,3.8692120142513886e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,130,3.8296635466394946e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,135,3.616070171119645e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,140,3.858997661154717e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,145,3.782036583288573e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,150,3.6109169741394e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,155,3.723584086401388e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,160,3.923729673260823e-05
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,blank_corr,XPL,B,165,3.6568741052178666e-05
