sample_id,sample_type,roi_size_fullres,tile_id,roi_label,tile_x_halfres,tile_y_halfres,tile_width_halfres,tile_height_halfres,tile_valid_fraction,signal,channel,fit_valid,n_valid_angles,a0,a2c,a2s,a4c,a4s,A2,A4,phase2_raw_deg,phase4_raw_deg,axis2_deg,axis4_deg,rmse,nrmse
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,13,ROI_C,555,171,64,64,1.0,Xnorm_blank,G,True,34,0.005853396974535999,-0.000507693626906842,0.004898474856069699,-0.0032555453433397337,-0.0007568462167055186,0.004924714076405745,0.003342363187668641,95.91719117557503,-166.91240386542123,47.958595587787514,48.271899033644694,0.00011289093192944418,0.019286395985317
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,13,ROI_C,555,171,64,64,1.0,Xnorm_blank,R,True,34,0.006064390400093185,-0.0005613451998798778,0.0050700804861966535,-0.0034853253047056306,-0.0008236376326706698,0.005101061121956909,0.003581322581054762,96.31789752136464,-166.70402246094775,48.15894876068232,48.32399438476306,0.00012421741968627142,0.020483084278986985
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,13,ROI_C,555,171,64,64,1.0,Xnorm_blank,B,True,34,0.005245865670688042,-0.0003706511907174688,0.00395401479336515,-0.0027026874675887694,-0.0006142868139481664,0.003971349303615929,0.0027716182704788164,95.35528356402685,-167.19493441336687,47.677641782013424,48.20126639665828,9.753537832225229e-05,0.018592808971196327
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Afilm_PPL,G,True,34,0.5045989354582127,-0.09851501418723471,0.08048078652398077,0.00025884570851317235,-0.0039250282095494166,0.12720992500520398,0.003933554060461656,140.75326332809072,-86.22695130615716,70.37663166404536,68.44326217346071,0.0018420553424227722,0.0036505335484832147
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Afilm_PPL,R,True,34,0.4985257313693867,-0.09728961921429334,0.07902450669767172,0.00013160711739458597,-0.0038487974654562093,0.12534010796896802,0.003851046917845984,140.9144106304119,-88.0415712758804,70.45720531520595,67.9896071810299,0.0018910207893625584,0.0037932260470575348
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Afilm_PPL,B,True,34,0.47092100402943354,-0.07815065535233803,0.06394140506490269,-3.840748477430822e-06,-0.0018070588818079568,0.10097538419671342,0.0018070629633938852,140.7106108020511,-90.12177707587787,70.35530540102555,67.46955573103054,0.0016631803946763498,0.003531760912003971
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Xfilm,G,True,34,0.00025860568164723976,-2.767286031388975e-05,0.00022702839144861728,-0.0001685286410951738,-3.400045252460418e-05,0.00022870871807104042,0.0001719242090028736,96.94959315566119,-168.59375448721184,48.474796577830595,47.85156137819704,6.602552663794831e-06,0.025531351810243387
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Xfilm,R,True,34,0.0001722866356388845,-1.9064031266781826e-05,0.00015021734705802196,-0.00011614947069338328,-2.3119187546621652e-05,0.00015142221978722625,0.00011842802191698115,97.23272260985117,-168.7425875637834,48.61636130492558,47.81435310905415,4.551865243136143e-06,0.026420303582087593
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Xfilm,B,True,34,0.00018885830625382287,-1.7427096711249124e-05,0.00014997178366259694,-0.00011560916519564546,-2.3055905818231107e-05,0.00015098092460547462,0.00011788576619055069,96.62818617490565,-168.7214877576479,48.314093087452825,47.81962806058802,4.2505319174204695e-06,0.022506459891689146
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Xnorm_sample,G,True,34,0.02101100022009539,-0.005608338932640436,0.021621793263308483,-0.013959647208415565,-0.005091063373864598,0.022337309809030776,0.014859026766922861,104.54113126990235,-159.96315961649438,52.270565634951176,50.009210095876405,0.0016811818284486397,0.08001436441663093
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Xnorm_sample,R,True,34,0.021295956336868475,-0.005672957883064241,0.021765116622902616,-0.014576895989785468,-0.005169100280432112,0.02249228207078091,0.01546626956981505,104.6087995451985,-160.47502928360328,52.30439977259925,49.88124267909918,0.0017147854899352958,0.0805216475245145
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Xnorm_sample,B,True,34,0.01704787963990958,-0.0037380813237511187,0.01569958049773005,-0.010637507504365182,-0.0034027244242463965,0.016138465843681754,0.011168486890030742,103.3927946599357,-162.26157264649072,51.69639732996785,49.43460683837732,0.0010431625276835178,0.0611901626276299
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Xnorm_blank,G,True,34,0.0060378357030203686,-0.0006009774373928554,0.005171823495417331,-0.0038901776533762263,-0.000811073878812835,0.005206623872338583,0.003973829766323698,96.62817086873805,-168.22295679949818,48.31408543436903,47.944260800125456,0.0001307556125336248,0.02165604016792963
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Xnorm_blank,R,True,34,0.006218875006259642,-0.0006412020652983223,0.0052779573658414585,-0.00414536651249138,-0.0008541996389529926,0.005316763493346581,0.0042324603419373425,96.92673574952133,-168.35653001072515,48.463367874760664,47.91086749731871,0.00013917699424008671,0.02237977030855542
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,14,ROI_C,363,203,64,64,1.0,Xnorm_blank,B,True,34,0.005450352025050756,-0.00045016148286701214,0.004213322841313196,-0.0032939329456234435,-0.0006759787565578761,0.0042373027654144,0.0033625795945346885,96.0984829187352,-168.4028136873165,48.0492414593676,47.899296578170876,0.000103132676189113,0.018922204601863377
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Afilm_PPL,G,True,34,0.5022570946497565,-0.09807346882036587,0.078137759880279,7.594592918619414e-05,-0.0035643124109768706,0.12539503501162802,0.0035651214211024716,141.4547288559072,-88.7793654484359,70.7273644279536,67.80515863789103,0.001763758990199791,0.0035116656568608897
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Afilm_PPL,R,True,34,0.4962436466357239,-0.09686236372217236,0.0768686496553988,0.00017367709437465795,-0.0037793834612505142,0.12365721493584939,0.0037833719193709125,141.56496399795822,-87.36889129958705,70.78248199897911,68.15777717510323,0.0018229636953649038,0.0036735255105430254
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Afilm_PPL,B,True,34,0.4693149104224197,-0.07784344261109231,0.061853717101095926,4.403253459227263e-05,-0.001751206487084194,0.09942577068732647,0.0017517599791376623,141.52965403656498,-88.55965191038992,70.76482701828249,67.86008702240252,0.0014912717653881725,0.003177550366006346
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Xfilm,G,True,34,0.0002509852577671175,-2.8107304621312015e-05,0.00022277868069064857,-0.0001638408573052549,-3.6656474678837885e-05,0.00022454478649779687,0.00016789140436127508,97.19083902240094,-167.38877491693538,48.59541951120047,48.152806270766156,6.1266906236487905e-06,0.024410559623079628
R0S39_Pg2TTT_CB_15mgml_7e-2mms_45C_100um_5ul,pg2tt,550,15,ROI_C,395,203,64,64,1.0,Xfilm,R,True,34,0.00016693625308812247,-1.953048417894681e-05,0.00014799570030897064,-0.00011319135659656388,-2.501187043744906e-05,0.0001492788234218328,0.00011592185674388684,97.51768743014541,-167.53959251430408,48.75884371507271,48.11510187142398,4.318092176571558e-06,0.02586671301664718
